Subject,Predicate,Object
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/abstract,"La República Árabe Islámica o Unión Túnez-Libia fue una propuesta de unificación entre Túnez y Libia ideada entre 1973 y 1974, principalmente por el gobernante libio Muamar el Gadafi y el entonces presidente tunecino Habib Bourguiba. No obstante, la propuesta nunca fue implementada. Este proyecto fue parte de la época de auge del panarabismo y, en menor medida, del socialismo árabe. En el caso de Túnez, el país se encontraba en una crisis económica causada por la mala gestión de las políticas socialistas del ex ministro de Economia Ahmed Ben Salah. En Libia, el 1 de septiembre de 1969, Gaddafi derroca al rey Idris I y su cariz carismático permite que muchos encontren en él a un nuevo héroe árabe, aquel acabaría con la humillación sufrida por el mundo árabe frente a Israel, en especial después de las sucesivas derrotas en las guerras entre el Estado judío y diversos países árabes, especialmente Egipto y Siria."
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/abstract,"アラブ・イスラム共和国は1974年に提案された国家統一案。現在のチュニジアとリビアでされていた。人口7,856,600人、面積1,923,151km²（両方とも1974年）だった。首都や政府は決まらなかった。"
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/abstract,"Arabska Republika Islamska (arab. الجمهورية العربية الإسلامية) - nigdy niezrealizowany projekt zjednoczenia Libii i Tunezji w latach 70. Źródło idei powołania Arabskiej Republiki Islamskiej leży w powstałej w latach 30. XX wieku idei zjednoczenia Maghrebu oraz ideologii panarabskiej. Poglądy te popierał libijski przywódca Muammar al-Kaddafi. W 1972 Kadafi przedstawił koncepcję połączenia Libii i Tunezji w jedno państwo. Przyczynił się do tego problem z utworzeniem przez Libię wraz z Egiptem i Syrią Federacji Republik Arabskich. Projekt ten poparł tunezyjski przywódca Habib Burgiba. Po obustronnych negocjacjach, 11 stycznia 1974 w Dżerbie podpisano porozumienie, zgodnie z którym Libia i Tunezja miały utworzyć nowe państwo - Arabską Republikę Islamską. Duży opór w Tunezji przeciwko utracie niepodległości przez państwo sprawił, że po kilku dniach Burgiba wycofał się z projektu zjednoczenia z Libią."
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/abstract,"A República Árabe Islâmica ou União Tunísia-Líbia foi uma proposta de unificação da Tunísia e da Líbia em 1974, acordadas pelo governante líbio Muammar al-Kadhafi e pelo presidente da Tunísia Habib Bourguiba. A proposta nunca foi implementada. Este projeto é parte de um contexto conturbado dos dois países. A Tunísia é enfraquecida pela crise econômica causada pelas políticas socialistas lideradas pelo ex-ministro da Economia, Ahmed Ben Salah. Na Líbia, em 1 de setembro de 1969, Kadafi derruba rei Idris I e seu carisma, permite que muitos encontrem nele o novo herói árabe, aquele que iria apagar a humilhação sofriada pelo mundo árabe frente à Israel - depois de sucessivas derrotas nas guerras árabe-israelenses."
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/abstract,阿拉伯伊斯兰共和国是利比亚和突尼斯在1974年提出的统一提议，由利比亚领导人卡扎菲和突尼斯总统哈比卜·布尔吉巴共同商定，在后来的提案中还包括阿尔及利亚和摩洛哥，但是提议从未付诸实施。
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/abstract,"Ара́бская Исла́мская Респу́блика (араб. الجمهورية العربية الإسلامية‎, аль-Джумхури́йя аль-Араби́йя аль-Ислами́йя, al-Jumhuriyya al-ʿArabiyya al-Islamiyya; другие варианты планировавшегося официального названия: Ливийско-Тунисский Союз, или Союз Ливии и Туниса; вместе с Алжиром предлагалось объединиться в Соединённые Штаты Северной Африки, или Объединённые Государства Северной Африки) — неосуществлённый проект 1972—1977 годов по созданию федеративного государственного образования между Ливией и Тунисом с возможным включением в союз также Алжира. При этом, Ливия формально уже входила в состав Федерации Арабских Республик (Египет, Сирия и Ливия), первоначально планируя добавить в данную конфедерацию Тунис, но затем, после конфликта с другими участниками ФАР, перешла к планам создания нового панарабского государства."
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/dissolutionYear,1974
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/foundingDate,1974-01-11
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/foundingYear,1974
http://dbpedia.org/resource/Arab_Islamic_Republic,http://xmlns.com/foaf/0.1/name,Arab Islamic Republic
http://dbpedia.org/resource/Arab_Islamic_Republic,http://xmlns.com/foaf/0.1/depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Tunisia.svg
http://dbpedia.org/resource/Arab_Islamic_Republic,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Arab_Islamic_Republic
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/thumbnail,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Tunisia.svg?width=300
http://dbpedia.org/resource/Arab_Islamic_Republic,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Former_countries_in_Africa
http://dbpedia.org/resource/Arab_Islamic_Republic,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:History_of_Libya_under_Muammar_Gaddafi
http://dbpedia.org/resource/Arab_Islamic_Republic,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Proposed_countries
http://dbpedia.org/resource/Arab_Islamic_Republic,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Pan-Arabism
http://dbpedia.org/resource/Arab_Islamic_Republic,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Arab_republics
http://dbpedia.org/resource/Arab_Islamic_Republic,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:History_of_Tunisia
http://dbpedia.org/resource/Arab_Islamic_Republic,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1974_in_Libya
http://dbpedia.org/resource/Arab_Islamic_Republic,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1974_in_Tunisia
http://dbpedia.org/resource/Arab_Islamic_Republic,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Libya–Tunisia_relations
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/wikiPageID,1390989
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/wikiPageRevisionID,692323374
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/wikiPageExternalLink,http://i33.servimg.com/u/f33/11/77/56/82/image510.jpg
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/ontology/wikiPageExternalLink,http://www.african.gu.se/maho/miscmaps/air.html
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/property/commonName,Arab Islamic Republic
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/property/conventionalLongName,Arab Islamic Republic
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/property/yearEnd,1974
http://dbpedia.org/resource/Arab_Islamic_Republic,http://dbpedia.org/property/yearStart,1974
http://dbpedia.org/resource/Arab_Islamic_Republic,http://purl.org/voc/vrank#hasRank,_:b1
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q486972
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q6256
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Country
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Place
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Place
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Location
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://umbel.org/umbel/rc/Country
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/AdministrativeDistrict108491826
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Country108544813
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/District108552138
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Location100027167
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Object100002684
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/PhysicalEntity100001930
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Region108630985
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/YagoGeoEntity
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/YagoLegalActorGeo
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatFormerCountriesInTheMiddleEast
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatStatesAndTerritoriesDisestablishedIn1920
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatStatesAndTerritoriesEstablishedIn1920
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/2000/01/rdf-schema#label,Arab Kingdom of Syria
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/2000/01/rdf-schema#label,المملكة السورية العربية
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/2000/01/rdf-schema#label,Königreich Syrien
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/2000/01/rdf-schema#label,Regno Arabo di Siria
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/2000/01/rdf-schema#label,Royaume arabe de Syrie
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/2000/01/rdf-schema#label,Arabische Koninkrijk Syrië
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/2000/01/rdf-schema#label,Królestwo Wielkiej Syrii
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/2000/01/rdf-schema#label,Reino Árabe da Síria
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/2000/01/rdf-schema#label,Арабское королевство Сирия
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/2000/01/rdf-schema#comment,"Il Regno Arabo di Siria, che visse la sua breve stagione tra il 1918 e il 1920, nacque come diretta conseguenza della sconfitta nel 1918 dell'Impero ottomano nella Prima guerra mondiale ad opera delle Potenze alleate del Regno Unito, della Francia, dell'Italia e degli Stati Uniti d'America, cui si era unita la piccola entità hascemita che con al-Husayn ibn Ali, sceriffo della Mecca, aveva proclamato la Rivolta Araba."
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/2000/01/rdf-schema#comment,"Das Königreich Syrien, Königreich Großsyrien oder Arabisches Königreich Syrien (arabisch , DMG al-Mamlaka al-ʿarabiyya as-sūriyya) war ein Staat in Vorderasien und bestand vom 8. März bis zum 24. Juli 1920 teilweise auf dem Gebiet der heutigen Staaten Jordanien und Syrien. Das Königreich war eines der ersten unabhängigen arabischen Staaten der Moderne und wurde von König Faisal, dem späteren ersten König des Irak, regiert."
http://dbpedia.org/resource/Arab_Kingdom_of_Syria,http://www.w3.org/2000/01/rdf-schema#comment,"المملكة العربية السورية هي أول دولة سورية مستقلة بعد زوال الدولة العثمانية ونهاية الحرب العالمية الأولى؛ شملت حدودها النظرية الولايات السورية العثمانية، أي بلاد الشام حاليًا. ترأس المملكة فيصل بن الحسين كأمير بين 1918 - 1920 ثم كملك بعد إعلان الاستقلال في 8 آذار 1920. تولى إعلان الاستقلال هيئة تأسيسية - تشريعية انتخبها ناخبو الدرجة الأولى حسب النظام العثماني عام 1919 وعرفت باسم ""المؤتمر السوري العام""، والذي شكل أول سلطة تشريعية سورية معاصرة."
